Name,Field,Type,Pos,Setpoint,Readback,Last Setpoint,Tolerance,Writable
FE_MEBT:Q_D1057,I,QUAD,105.69535900000001,73.6056243752685,68.549,68.57999999999974,0.1,False
FE_MEBT:Q_D1060,I,QUAD,105.895359,104.735989449492,75.949,76.07600000000046,0.1,False
FE_MEBT:Q_D1062,I,QUAD,106.145359,77.6985864095363,73.643,73.69900000000004,0.1,False
FE_MEBT:Q_D1074,I,QUAD,107.34956600000001,78.4558311883145,57.017,57.106000000000044,0.1,False
FE_MEBT:Q_D1076,I,QUAD,107.549566,97.4750683984359,70.679,70.79600000000077,0.1,False
FE_MEBT:Q_D1078,I,QUAD,107.799566,71.8348082291944,66.247,66.36399999999979,0.1,False
FE_MEBT:Q_D1095,I,QUAD,109.491838,88.8150152355682,64.565,64.6729999999998,0.1,False
FE_MEBT:Q_D1098,I,QUAD,109.69183799999999,91.2665616136137,66.193,66.28299999999898,0.1,False
FE_MEBT:Q_D1100,I,QUAD,109.941838,69.9691413646121,50.875,50.912000000000035,0.1,False
FE_MEBT:Q_D1113,I,QUAD,111.20677500000001,81.3566292617043,59.081,59.22399999999991,0.1,False
FE_MEBT:Q_D1115,I,QUAD,111.406775,83.0150150206323,60.21,60.28500000000032,0.1,False
FE_MEBT:Q_D1117,I,QUAD,111.65677500000001,57.9771914997955,42.099,42.16800000000008,0.1,False
LS1_CA01:SOL1_D1132,I,SOL,113.00086,41.6370905405001,0.0048811547458171844,30.211,0.1,False
LS1_CA01:SOL2_D1146,I,SOL,114.47609899999999,45.9214693236047,0.0026807188987731934,33.32,0.1,False
LS1_CA02:SOL1_D1165,I,SOL,116.373955,50.1645839938929,0.0032993964850902557,36.398,0.1,False
LS1_CA02:SOL2_D1180,I,SOL,117.849194,54.2911951349944,0.0021999701857566833,39.393,0.1,False
LS1_CA03:SOL1_D1199,I,SOL,119.74705,44.4515411523803,0.009827222675085068,32.253,0.1,False
LS1_CA03:SOL2_D1214,I,SOL,121.222289,46.814232122286,0.007282290607690811,33.968,0.1,False
LS1_CB01:SOL1_D1235,I,SOL,123.266203,36.8045037639659,0.010929256677627563,26.705,0.1,False
LS1_CB01:SOL2_D1255,I,SOL,125.263929,39.0433117810836,0.005908496677875519,28.329,0.1,False
LS1_CB01:SOL3_D1275,I,SOL,127.261655,44.6640470723375,0.006939657032489777,32.407,0.1,False
LS1_CB02:SOL1_D1299,I,SOL,129.638628,45.6828966576457,0.009489431977272034,33.147,0.1,False
LS1_CB02:SOL2_D1319,I,SOL,131.636354,47.1721745434341,0.005291774868965149,34.227,0.1,False
LS1_CB02:SOL3_D1339,I,SOL,133.63408,52.9177119716613,0.00591278076171875,38.396,0.1,False
LS1_CB03:SOL1_D1363,I,SOL,136.011052,55.7439624655433,-0.0010307878255844116,40.447,0.1,False
LS1_CB03:SOL2_D1383,I,SOL,138.008778,53.604337723332,0.00020619481801986694,38.894,0.1,False
LS1_CB03:SOL3_D1403,I,SOL,140.006504,60.2324371444618,0.003987271338701248,43.704,0.1,False
LS1_CB04:SOL1_D1426,I,SOL,142.383477,59.6769848903818,0.003437791019678116,43.301,0.1,False
LS1_CB04:SOL2_D1446,I,SOL,144.381203,58.2912368551906,0.010448042303323746,42.295,0.1,False
